Row.names,baseMean.x,log2FoldChange.x,lfcSE.x,stat.x,pvalue.x,padj.x,baseMean.y,log2FoldChange.y,lfcSE.y,stat.y,pvalue.y,padj.y
FBgn0038804,340.6333729,1.481494943,0.195950296,7.560564977,4.01E-14,1.35E-12,340.6333729,2.649256513,0.212431088,12.47113373,1.07E-35,2.73E-33
FBgn0038919,1891.489624,2.78319723,0.198127999,14.04747057,7.98E-45,3.77E-42,1891.489624,3.855442958,0.219463031,17.56761921,4.36E-69,5.41E-66
FBgn0038957,332.6498711,4.720365849,0.387922249,12.16832977,4.58E-34,1.06E-31,332.6498711,5.9718223,0.415878559,14.35953399,9.28E-47,5.12E-44
FBgn0038958,69.29028554,6.831981995,0.839930125,8.133988518,4.15E-16,1.84E-14,69.29028554,5.027095113,0.889375467,5.652387881,1.58E-08,2.00E-07
FBgn0038966,248.9010169,1.465121054,0.21494224,6.816347734,9.34E-12,2.21E-10,248.9010169,1.700391833,0.236908477,7.177420797,7.10E-13,1.82E-11
FBgn0039043,1448.754356,2.424744809,0.208947999,11.60453713,3.91E-31,7.32E-29,1448.754356,1.781971057,0.233481192,7.632182469,2.31E-14,7.34E-13
FBgn0039109,709.4731052,4.590320788,0.859713319,5.339362185,9.33E-08,1.21E-06,709.4731052,6.806536677,0.952733422,7.144219483,9.05E-13,2.28E-11
FBgn0039118,183.7104909,3.135543031,0.298571674,10.50181013,8.47E-26,1.04E-23,183.7104909,2.572000809,0.330487402,7.78244736,7.11E-15,2.44E-13
FBgn0039226,650.7269825,4.991897903,0.277435777,17.99298548,2.21E-72,3.66E-69,650.7269825,4.968624303,0.30196674,16.45421052,7.82E-61,7.06E-58
FBgn0039319,130.6105991,4.817207621,1.292318647,3.727569537,0.000193335,0.001173505,130.6105991,7.748904363,1.389153793,5.578147215,2.43E-08,2.93E-07
FBgn0039323,254.0362256,4.237243643,0.421503898,10.05267961,8.94E-24,9.54E-22,254.0362256,1.823257483,0.473366491,3.851682615,0.000117309,0.000563492
FBgn0039415,129.6843855,2.820315975,0.630427046,4.473659549,7.69E-06,6.72E-05,129.6843855,3.365542697,0.694599823,4.845297376,1.26E-06,1.04E-05
FBgn0039464,946.2559866,5.182910233,0.514136757,10.08080081,6.72E-24,7.25E-22,946.2559866,4.933411067,0.570997293,8.639990285,5.62E-18,2.86E-16
FBgn0039494,273.9509979,2.830964812,0.231540817,12.22663394,2.24E-34,5.29E-32,273.9509979,2.347179597,0.256866106,9.137755203,6.38E-20,4.16E-18
FBgn0039538,143.352507,1.402297879,0.227653012,6.159803755,7.28E-10,1.30E-08,143.352507,1.828699074,0.247264086,7.39573266,1.41E-13,3.98E-12
FBgn0039821,71.35399831,3.474702188,0.650477078,5.341774993,9.20E-08,1.19E-06,71.35399831,5.762734201,0.672631382,8.567447718,1.06E-17,5.25E-16
FBgn0040496,1802.366243,2.39311978,0.241683856,9.901860311,4.09E-23,4.05E-21,1802.366243,3.425012788,0.268440886,12.75890882,2.78E-37,8.36E-35
FBgn0040532,79.20194579,3.873954404,0.724499167,5.347079169,8.94E-08,1.16E-06,79.20194579,5.34711306,0.77846281,6.868809902,6.47E-12,1.49E-10
FBgn0040817,569.6909517,2.506603714,0.286739854,8.741734633,2.30E-18,1.32E-16,569.6909517,2.649594082,0.318957224,8.307051494,9.81E-17,4.27E-15
FBgn0041087,505.7954866,3.159777403,0.285119111,11.0823066,1.53E-28,2.49E-26,505.7954866,1.587956603,0.319912438,4.963722609,6.92E-07,6.02E-06
FBgn0041181,1658.456437,1.60837289,0.338520069,4.751189188,2.02E-06,2.03E-05,1658.456437,1.535670081,0.378242581,4.060013757,4.91E-05,0.000261952
FBgn0042206,87.51425384,1.947375828,0.69714269,2.793367635,0.005216237,0.019504875,87.51425384,3.239536381,0.751208942,4.312430538,1.61E-05,9.93E-05
FBgn0043841,3085.813837,2.700731921,0.412269311,6.550892457,5.72E-11,1.18E-09,3085.813837,3.529550763,0.460350619,7.667092461,1.76E-14,5.74E-13
FBgn0050035,764.9955923,2.635857669,0.496398547,5.309962498,1.10E-07,1.40E-06,764.9955923,3.007984078,0.552493769,5.444376472,5.20E-08,5.86E-07
FBgn0051098,139.8592733,4.363612002,0.346470779,12.59445894,2.27E-36,6.42E-34,139.8592733,3.566380299,0.370033668,9.637988666,5.53E-22,4.85E-20
FBgn0051103,61.85777456,1.690013546,0.530148193,3.18781346,0.00143353,0.006525849,61.85777456,2.556936215,0.578182532,4.422368497,9.76E-06,6.38E-05
FBgn0051324,91.95178931,2.356241625,0.64465332,3.65505234,0.00025713,0.001484441,91.95178931,2.724486617,0.710701027,3.833520021,0.000126323,0.000602704
FBgn0051370,156.7607799,3.312045196,0.368519009,8.987447365,2.53E-19,1.66E-17,156.7607799,3.425816161,0.401756618,8.527093294,1.50E-17,7.30E-16
FBgn0051658,51.46037112,1.538310151,0.418567359,3.675179436,0.000237682,0.001390778,51.46037112,1.784383705,0.458110608,3.895093617,9.82E-05,0.000483684
FBgn0051781,263.6780859,2.614902726,0.443893134,5.890838419,3.84E-09,6.09E-08,263.6780859,5.978352309,0.473407962,12.62833072,1.47E-36,3.95E-34
FBgn0051869,4109.118064,1.583376613,0.265688678,5.959518568,2.53E-09,4.12E-08,4109.118064,1.910061099,0.296756896,6.436450588,1.22E-10,2.33E-09
FBgn0051955,92.31708105,3.125653524,0.312403155,10.00519191,1.45E-23,1.48E-21,92.31708105,2.176218058,0.345868513,6.292038662,3.13E-10,5.62E-09
FBgn0052082,3280.307346,2.617324592,0.285485412,9.167980152,4.82E-20,3.34E-18,3280.307346,1.766476234,0.319166465,5.534654883,3.12E-08,3.66E-07
FBgn0052170,75.64724359,4.078035881,0.626539128,6.508828736,7.57E-11,1.55E-09,75.64724359,3.088803412,0.692796784,4.458455181,8.26E-06,5.52E-05
FBgn0052241,830.0833246,1.948210976,0.518244073,3.75925375,0.000170421,0.00104657,830.0833246,7.038986184,0.533097518,13.20393727,8.33E-40,2.95E-37
FBgn0052311,3818.139431,2.717111721,0.289531756,9.384503319,6.32E-21,4.98E-19,3818.139431,1.530132154,0.323789127,4.7257058,2.29E-06,1.77E-05
FBgn0052412,170.323308,1.915553684,0.372519042,5.142163131,2.72E-07,3.20E-06,170.323308,1.64233263,0.415419802,3.953428855,7.70E-05,0.000389275
FBgn0053056,331.6537497,2.234499041,0.301189049,7.418925242,1.18E-13,3.73E-12,331.6537497,1.79031297,0.336005889,5.328219023,9.92E-08,1.04E-06
FBgn0053294,83.55901356,4.131857982,0.481116249,8.588065759,8.84E-18,4.69E-16,83.55901356,4.035211124,0.521108967,7.743507363,9.67E-15,3.23E-13
FBgn0053329,121.5727169,6.139297289,0.776410085,7.907286889,2.63E-15,1.04E-13,121.5727169,4.200895442,0.852605445,4.927127156,8.34E-07,7.13E-06
FBgn0053542,884.872209,4.732934305,0.570620305,8.294367133,1.09E-16,5.13E-15,884.872209,6.325589324,0.624226248,10.13348822,3.92E-24,4.14E-22
FBgn0053926,54.10974765,3.621743101,1.435904928,2.522272214,0.011659944,0.03767935,54.10974765,3.726083303,1.500554192,2.483138111,0.013023058,0.032431827
FBgn0054057,74.92953971,1.451629577,0.49111388,2.95579017,0.003118692,0.012642932,74.92953971,1.550288059,0.542309443,2.858677974,0.004254104,0.012542403
FBgn0063493,132.8244933,1.73927277,0.607484138,2.863075199,0.00419551,0.016181982,132.8244933,4.306037152,0.631643491,6.817195479,9.28E-12,2.08E-10
FBgn0063494,947.7299354,3.985272211,0.718553009,5.546246636,2.92E-08,4.13E-07,947.7299354,6.585493818,0.78865352,8.350300423,6.81E-17,3.06E-15
FBgn0066365,123.9986748,2.649872734,0.951246506,2.785684591,0.005341482,0.019898223,123.9986748,4.666494298,1.030224612,4.529589222,5.91E-06,4.12E-05
FBgn0085354,160.5808251,3.262173761,0.370669685,8.80075683,1.36E-18,7.99E-17,160.5808251,1.838134725,0.415405963,4.424911741,9.65E-06,6.31E-05
FBgn0085428,2650.026081,1.648980532,0.177717047,9.278685212,1.72E-20,1.27E-18,2650.026081,1.740609607,0.198320513,8.776750225,1.68E-18,9.18E-17
FBgn0085438,239.46103,1.8608141,0.59207919,3.142846653,0.001673135,0.007482735,239.46103,3.978041261,0.642870954,6.187931245,6.10E-10,1.04E-08
FBgn0085474,156.2841823,3.078251936,0.465784029,6.60875372,3.88E-11,8.24E-10,156.2841823,3.131663869,0.514725882,6.084139109,1.17E-09,1.89E-08
FBgn0086673,1906.926423,2.226192043,0.815794943,2.728862274,0.006355324,0.023012757,1906.926423,3.635018148,0.911124018,3.989597549,6.62E-05,0.000340677
FBgn0086711,367.2987627,2.486525674,0.339138185,7.331895322,2.27E-13,6.80E-12,367.2987627,2.945181181,0.375053376,7.852698761,4.07E-15,1.45E-13
FBgn0086758,4826.960684,3.868974453,0.471016757,8.214090898,2.14E-16,9.91E-15,4826.960684,4.18080514,0.526185065,7.94550324,1.93E-15,7.08E-14
FBgn0259226,1963.947193,7.937952635,0.444341043,17.86454966,2.23E-71,2.76E-68,1963.947193,1.764918075,0.503305227,3.506655563,0.000453776,0.001827627
FBgn0259977,330.8235545,6.084350907,0.453821307,13.40693091,5.51E-41,1.95E-38,330.8235545,3.501783526,0.499207515,7.014685123,2.30E-12,5.48E-11
FBgn0260653,7533.779589,1.501815382,0.162465716,9.243891084,2.38E-20,1.73E-18,7533.779589,1.474482039,0.181566627,8.12088689,4.63E-16,1.80E-14
FBgn0260933,345.7350352,1.723127024,0.476608898,3.615389962,0.000299896,0.001702612,345.7350352,2.264493485,0.529984733,4.272752296,1.93E-05,0.000116196
FBgn0260942,230.7551261,1.865843656,0.5373904,3.47204501,0.00051651,0.002732325,230.7551261,3.877364215,0.594826488,6.518479409,7.10E-11,1.40E-09
FBgn0261113,19586.3296,1.588362494,0.292356296,5.432968318,5.54E-08,7.43E-07,19586.3296,1.918547505,0.326815224,5.870434926,4.35E-09,6.28E-08
FBgn0261283,5513.41311,1.529240949,0.161435404,9.472773063,2.73E-21,2.18E-19,5513.41311,1.552920833,0.18035685,8.6102681,7.29E-18,3.69E-16
FBgn0261560,5661.696485,4.004094577,0.743553068,5.385082446,7.24E-08,9.56E-07,5661.696485,6.903923755,0.830231134,8.315664729,9.12E-17,4.01E-15
FBgn0262127,3687.15255,2.088113629,0.286824453,7.280110198,3.34E-13,9.85E-12,3687.15255,1.990337623,0.320513443,6.20984132,5.30E-10,9.19E-09
FBgn0262532,54.23742724,3.74281652,0.858195067,4.36126548,1.29E-05,0.000106763,54.23742724,3.308685388,0.944000322,3.504962138,0.000456672,0.001836579
FBgn0262620,335.8826974,2.559167032,0.605387129,4.227323165,2.36E-05,0.00018465,335.8826974,2.031013209,0.675289827,3.007617067,0.002633047,0.008295352
FBgn0263256,2592.767358,3.021109568,0.176662799,17.10099462,1.46E-65,1.45E-62,2592.767358,4.130359248,0.195699377,21.10563313,7.06E-99,1.75E-95
FBgn0263316,3928.213036,3.681688964,0.542995267,6.780333438,1.20E-11,2.79E-10,3928.213036,7.72211876,0.597669851,12.92037526,3.45E-38,1.11E-35
FBgn0264001,69.39229255,3.043763084,1.18618675,2.566006646,0.010287686,0.0340771,69.39229255,3.566861021,1.294449834,2.755503479,0.005860188,0.016423752
FBgn0264894,1047.887013,3.842269459,0.501656678,7.659161394,1.87E-14,6.56E-13,1047.887013,1.512599388,0.561689656,2.692945068,0.007082394,0.019314558
FBgn0264953,4095.284606,2.254627374,0.315239979,7.152098487,8.55E-13,2.35E-11,4095.284606,1.469327397,0.352474815,4.168602503,3.06E-05,0.000174294
FBgn0264979,168.0154941,4.5907115,0.65306098,7.029529613,2.07E-12,5.37E-11,168.0154941,5.652670139,0.703117577,8.039437955,9.03E-16,3.43E-14
FBgn0264987,119.4025744,5.153005564,1.746604916,2.950298328,0.003174672,0.01285412,119.4025744,8.508449883,1.829819172,4.649885636,3.32E-06,2.47E-05
FBgn0265413,2545.92392,1.898708329,0.250318124,7.585181216,3.32E-14,1.13E-12,2545.92392,2.682302882,0.279336697,9.602400645,7.81E-22,6.74E-20
FBgn0265767,180.1502009,2.000494125,0.774435239,2.583165156,0.009789845,0.032745001,180.1502009,6.730657893,0.830176974,8.107497682,5.17E-16,2.00E-14
FBgn0266758,1749.848553,3.880726916,0.357480409,10.85577507,1.87E-27,2.69E-25,1749.848553,3.114694518,0.399052028,7.805234149,5.94E-15,2.07E-13
FBgn0267126,70.76693363,1.834713002,0.385205547,4.762945442,1.91E-06,1.92E-05,70.76693363,3.421645397,0.411768949,8.309624618,9.60E-17,4.20E-15
FBgn0267408,187.7574809,3.613800658,0.555128035,6.509850758,7.52E-11,1.54E-09,187.7574809,3.157058023,0.613678463,5.144482357,2.68E-07,2.56E-06
FBgn0267495,145.6428753,1.829331774,0.283017825,6.463662744,1.02E-10,2.03E-09,145.6428753,1.742946322,0.313502519,5.559592711,2.70E-08,3.23E-07
FBgn0267758,77.17209979,4.194637773,0.949265102,4.418826485,9.92E-06,8.37E-05,77.17209979,4.549393996,1.036173575,4.390571333,1.13E-05,7.28E-05
FBgn0270926,1198.162042,2.350781614,0.444643359,5.286892438,1.24E-07,1.57E-06,1198.162042,3.558391854,0.495830521,7.176629312,7.15E-13,1.83E-11
FBgn0283427,9128.532628,4.009259851,0.339422516,11.8120032,3.38E-32,7.30E-30,9128.532628,3.388330802,0.379316625,8.93272422,4.16E-19,2.46E-17
FBgn0283741,1852.413771,1.608498373,0.610326577,2.635471619,0.008402045,0.028802037,1852.413771,2.679837306,0.681354428,3.933103238,8.39E-05,0.000418817
FBgn0287234,3021.821349,2.669821014,0.246867929,10.81477464,2.93E-27,4.15E-25,3021.821349,6.859131382,0.2713509,25.27771747,5.62E-141,5.57E-137
FBgn0287423,151.6540252,3.532461056,1.001574128,3.526909251,0.000420441,0.002286277,151.6540252,3.752845847,1.110391803,3.379749236,0.00072552,0.00273247
