Row.names,baseMean.x,log2FoldChange.x,lfcSE.x,stat.x,pvalue.x,padj.x,baseMean.y,log2FoldChange.y,lfcSE.y,stat.y,pvalue.y,padj.y
FBgn0043799,65.56175433,1.584224741,0.437569641,3.620508811,0.000294024,0.004516193,65.56175433,1.806164895,0.401995438,4.492998489,7.02E-06,0.000113995
FBgn0044812,182.5392873,5.599023666,1.455592915,3.846558752,0.000119788,0.002324536,182.5392873,6.961709276,1.33701565,5.206901862,1.92E-07,5.85E-06
FBgn0051202,205.0374065,2.756575121,0.705861019,3.905266118,9.41E-05,0.001968209,205.0374065,4.826740465,0.647407891,7.455485994,8.95E-14,2.81E-11
FBgn0051313,515.920391,1.987901088,0.53870672,3.690136048,0.000224134,0.003701943,515.920391,1.964826944,0.483079326,4.067296692,4.76E-05,0.000534629
FBgn0051769,189.1965644,2.107380877,0.621642655,3.390019746,0.000698876,0.008218327,189.1965644,3.020062807,0.561096962,5.382425878,7.35E-08,2.75E-06
FBgn0052170,109.0944084,1.975042186,0.650826834,3.034666185,0.00240802,0.020044167,109.0944084,2.666916914,0.588771622,4.52962883,5.91E-06,9.81E-05
FBgn0053181,212.8850644,2.540506995,0.659136092,3.854298113,0.000116062,0.00228209,212.8850644,3.254334096,0.596252901,5.457976119,4.82E-08,1.90E-06
FBgn0053307,271.9856627,1.987352631,0.696366495,2.853888932,0.004318763,0.030148225,271.9856627,3.334657751,0.625663339,5.329795666,9.83E-08,3.43E-06
FBgn0063649,60.38241591,3.521421461,1.082662842,3.252555943,0.001143721,0.011918708,60.38241591,4.580630023,1.005925635,4.553646776,5.27E-06,8.94E-05
FBgn0085244,52.91746644,2.165706702,0.668120346,3.241491916,0.001189058,0.012309557,52.91746644,2.182248516,0.606866624,3.59592772,0.000323238,0.002523554
FBgn0085360,133.2252113,2.188092134,0.473688259,4.619266135,3.85E-06,0.000165839,133.2252113,2.729496698,0.432521709,6.310658266,2.78E-10,2.65E-08
FBgn0086130,150.2462624,1.565131058,0.509621189,3.071165584,0.002132249,0.018516793,150.2462624,1.877746475,0.459481274,4.086665949,4.38E-05,0.000501301
FBgn0086450,138.2259019,1.771314996,0.601850717,2.94311354,0.003249292,0.024934154,138.2259019,2.668388105,0.543086674,4.9133743,8.95E-07,2.06E-05
FBgn0259715,414.7229528,4.309868179,1.213435929,3.551788831,0.000382622,0.005401955,414.7229528,6.194565939,1.1006757,5.627966472,1.82E-08,8.84E-07
FBgn0259834,92.26050818,1.601756538,0.577836676,2.771988356,0.005571503,0.035866788,92.26050818,2.247314375,0.524015413,4.288641746,1.80E-05,0.000250059
FBgn0260005,110.2094076,2.056740221,0.71237898,2.887143331,0.003887571,0.027902345,110.2094076,1.787008846,0.646044748,2.766075959,0.005673532,0.024555795
FBgn0260477,111.0794054,3.079832006,0.557122076,5.528109794,3.24E-08,3.91E-06,111.0794054,3.096943067,0.512960467,6.037391313,1.57E-09,1.09E-07
FBgn0260753,66.27130591,1.886197222,0.611125813,3.086430292,0.002025754,0.017862467,66.27130591,2.974318819,0.557746988,5.332738468,9.67E-08,3.42E-06
FBgn0261109,163.885403,1.507310364,0.496171134,3.037884033,0.002382456,0.019919734,163.885403,1.464331424,0.447225044,3.274260787,0.001059388,0.006476235
FBgn0261575,105.2695228,5.989896632,0.902530664,6.636779084,3.21E-11,1.26E-08,105.2695228,6.099068847,0.851349215,7.164003611,7.84E-13,1.89E-10
FBgn0261859,506.0563208,1.511831964,0.485704168,3.112660059,0.001854094,0.016878344,506.0563208,2.128261509,0.436000165,4.881331888,1.05E-06,2.32E-05
FBgn0261938,257.1871898,2.749915654,0.758006653,3.62782522,0.000285819,0.004433479,257.1871898,2.921769661,0.682493967,4.281019029,1.86E-05,0.000255764
FBgn0262531,1080.773026,5.696473845,0.884691232,6.438940095,1.20E-10,3.59E-08,1080.773026,5.68817951,0.797327753,7.134054335,9.75E-13,2.19E-10
FBgn0262808,129.2473925,2.215534333,0.813110599,2.72476381,0.00643475,0.039664136,129.2473925,2.54025246,0.734198835,3.459897156,0.000540382,0.003769482
FBgn0263316,166.3507274,2.126171283,0.355481756,5.981098177,2.22E-09,4.27E-07,166.3507274,1.702546067,0.327010764,5.20639152,1.93E-07,5.85E-06
FBgn0263390,286.4085408,2.659837036,0.695523346,3.824223948,0.000131185,0.002494359,286.4085408,2.863716104,0.626491445,4.571037841,4.85E-06,8.35E-05
FBgn0263999,112.5076515,4.125073285,1.105589095,3.731108877,0.000190639,0.003268936,112.5076515,6.743022193,1.052784124,6.404942894,1.50E-10,1.58E-08
FBgn0264695,314.0036804,1.694843147,0.610544543,2.775953314,0.005504011,0.03560242,314.0036804,2.600758834,0.547775716,4.747853468,2.06E-06,4.13E-05
FBgn0265375,72.78042191,3.611624215,0.885320325,4.07945476,4.51E-05,0.001140752,72.78042191,2.198121898,0.821715847,2.675038952,0.007472057,0.030309233
